period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,parent_metro_region_metro_code,last_updated,period_begin_in_years,period_end_in_years,period_begin_in_months,period_end_in_months
2020-02-01,2020-02-29,30,national,11,1400,f,National,U.S.,US,Townhouse,13,274602.0,289393.0,169.0,175.0,39750.0,108235.0,2.722850516159089,47.0,0.985685142129264,0.2353753082766507,,2024-11-12 14:08:32,2020,2020,Feb,Feb
2017-10-01,2017-10-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,268565.0,275298.0,147.0,150.0,521580.0,1583539.0,3.0360421182097768,44.0,0.9816354329278418,0.2332167137226044,,2024-11-12 14:08:32,2017,2017,Oct,Oct
2015-05-01,2015-05-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,204769.0,219146.0,173.0,186.0,64125.0,219902.0,3.4292493138104567,46.0,0.9766724450625268,0.1960475928309716,,2024-11-12 14:08:32,2015,2015,May,May
2012-06-01,2012-06-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,167845.0,178017.0,81.0,82.0,8954.0,60077.0,6.709563236327262,65.0,0.9502062715174334,0.2351179606826342,,2024-11-12 14:08:32,2012,2012,Jun,Jun
2023-02-01,2023-02-28,30,national,11,1400,f,National,U.S.,US,Townhouse,13,353870.0,369702.0,219.0,226.0,34717.0,83619.0,2.408553735622084,46.0,0.9877116002534224,0.252472557848876,,2024-11-12 14:08:32,2023,2023,Feb,Feb
2022-02-01,2022-02-28,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,321338.0,351631.0,294.0,319.0,52728.0,98332.0,1.864881530330012,31.0,1.0062279871466353,0.4108728621727816,,2024-11-12 14:08:32,2022,2022,Feb,Feb
2017-08-01,2017-08-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,271557.0,273553.0,147.0,148.0,622663.0,1681483.0,2.700471168138343,39.0,0.9845862926802929,0.2582786423346688,,2024-11-12 14:08:32,2017,2017,Aug,Aug
2018-12-01,2018-12-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,278543.0,271307.0,150.0,150.0,440703.0,1402757.0,3.182995754166676,51.0,0.9772942265718048,0.1927280478442481,,2024-11-12 14:08:32,2018,2018,Dec,Dec
2024-07-01,2024-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,355169.0,358517.0,311.0,319.0,50935.0,176062.0,3.4565435692619624,42.0,0.989945687453054,0.2798321170271896,,2024-11-12 14:08:32,2024,2024,Jul,Jul
2020-06-01,2020-06-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,254962.0,295250.0,219.0,255.0,54820.0,178546.0,3.2569100726199296,44.0,0.9789500174188138,0.1900358514549756,,2024-11-12 14:08:32,2020,2020,Jun,Jun
2019-09-01,2019-09-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,292341.0,304875.0,158.0,165.0,531081.0,1661097.0,3.127764191966429,42.0,0.9825745786880424,0.2281862398976975,,2024-11-12 14:08:32,2019,2019,Sep,Sep
2023-11-01,2023-11-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,347739.222511297,358425.603723906,306.739390949227,317.829149960794,44922.2136831363,141448.151395835,3.24458378377326,36.0646409081908,0.9900777724999548,0.2910999658284679,,2024-11-12 00:00:00,2023,2023,Nov,Nov
2023-09-01,2023-09-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,431198.806971106,441686.861975799,222.407673247257,225.76267248571097,320848.928628184,727943.500324036,2.29162084733997,35.2534198385148,0.997146389344318,0.3401406165009879,,2024-11-12 00:00:00,2023,2023,Sep,Sep
2013-11-01,2013-11-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,196415.25318612,198609.26801356496,126.033475690657,127.859959663589,36048.423279141694,130113.982662589,3.74410157076772,49.5925152316275,0.982086712579437,0.233856885984493,,2024-11-12 00:00:00,2013,2013,Nov,Nov
2023-11-01,2023-11-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,415327.517742304,427569.238755279,230.75651470737296,236.046000865535,408354.973293381,1100554.54195348,2.76124341473694,35.6310182262279,0.9935886530637528,0.321231697454718,,2024-11-12 00:00:00,2023,2023,Nov,Nov
2017-07-01,2017-07-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,265760.129951728,278745.117089704,143.805436381514,148.126179777904,523801.238485646,1569827.7225264,2.94925061421646,44.9031111443328,0.981747515391979,0.245719491925106,,2024-11-12 00:00:00,2017,2017,Jul,Jul
2020-05-01,2020-05-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,292316.679417039,319010.845915153,157.402295191607,170.317437569279,376076.61559718096,1240750.52905704,3.40472622852812,48.2000458626775,0.978703075674364,0.222442435555535,,2024-11-12 00:00:00,2020,2020,May,May
2021-12-01,2021-12-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,343708.76141918,349217.75324503,213.070351958498,215.980956801089,63067.1437879739,74058.04141770901,1.13392791004573,19.426610489125,1.0114951200685,0.5123110850976619,,2024-11-12 00:00:00,2021,2021,Dec,Dec
2017-03-01,2017-03-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,241547.69848376696,243531.84794361296,149.017390631594,150.871349676767,47541.200999191,119729.57779257,2.5987530324827306,36.632244347069296,0.985869579759269,0.255821445931734,,2024-11-12 00:00:00,2017,2017,Mar,Mar
2016-06-01,2016-06-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,259760.0,268807.0,138.0,141.0,654965.0,1860018.0,2.839871885790725,41.0,0.984276898885298,0.2571870909391257,,2024-11-12 14:08:32,2016,2016,Jun,Jun
2020-01-01,2020-01-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,265550.0,282863.0,164.0,172.0,37376.0,105969.0,2.835230592884684,51.0,0.9828031480251904,0.1994093269276652,,2024-11-12 14:08:32,2020,2020,Jan,Jan
2013-05-01,2013-05-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,209664.0,229319.0,113.0,121.0,517880.0,1855907.0,3.583663476768091,55.0,0.97969052219019,0.2477229401802889,,2024-11-12 14:08:32,2013,2013,May,May
2022-04-01,2022-04-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,425566.0,435931.0,237.0,234.0,554736.0,810770.0,1.4615412246979431,18.0,1.0313409695932965,0.5854695608830579,,2024-11-12 14:08:32,2022,2022,Apr,Apr
2023-07-01,2023-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,341389.0,352705.0,301.0,313.0,49882.0,126000.0,2.52592102618532,34.0,0.9956431842201598,0.3343172251487591,,2024-11-12 14:08:32,2023,2023,Jul,Jul
2017-12-01,2017-12-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,278348.0,270222.0,141.0,139.0,383266.0,1017502.0,2.654814298896945,53.0,0.979649100643246,0.2126568562078811,,2024-11-12 14:08:32,2017,2017,Dec,Dec
2012-12-01,2012-12-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,189189.0,160831.0,89.0,77.0,9280.0,48512.0,5.227373691662064,72.0,0.9521821790926744,0.2395787034335671,,2024-11-12 14:08:32,2012,2012,Dec,Dec
2013-03-01,2013-03-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,197865.31396026496,208134.188575154,107.269393067364,113.360241785821,437511.933744158,1858867.14400618,4.33746677653604,63.705209133476494,0.973340042547838,0.229073812704992,,2024-11-12 00:00:00,2013,2013,Mar,Mar
2024-10-01,2024-10-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,434042.503457097,444462.944679609,240.111946474685,246.498898262326,419139.75003984495,1103296.58407595,2.76923839447423,41.2010873397462,0.99252626115885,0.291287709458449,,2024-11-12 00:00:00,2024,2024,Oct,Oct
2016-08-01,2016-08-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,250841.191049996,264678.526008987,136.131240257044,141.17307637457,496236.21540482494,1665827.24436747,3.3416076081181094,50.9809995418855,0.980073701320687,0.228775826082619,,2024-11-12 00:00:00,2016,2016,Aug,Aug
2023-10-01,2023-10-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,343486.998901213,356891.104858925,304.51633471996,315.554879978071,45055.1858605173,132346.606048493,3.1374712046454,36.7701363553204,0.9912287916027808,0.294803535781408,,2024-11-12 00:00:00,2023,2023,Oct,Oct
2019-07-01,2019-07-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,293129.69187017094,302853.508061976,156.532503053201,161.078692266401,529272.08595934,1559418.83248521,2.88754373112587,43.8100015517034,0.980835648912319,0.225656869040844,,2024-11-12 00:00:00,2019,2019,Jul,Jul
2016-05-01,2016-05-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,245379.950231435,260313.411718965,133.105436072847,138.190743364231,497541.046490821,1734726.98990289,3.48621424476992,51.8711886261521,0.97825854091806,0.2274513712218969,,2024-11-12 00:00:00,2016,2016,May,May
2023-08-01,2023-08-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,415290.842253087,422649.8980074549,229.288049553464,233.538624437264,423789.4751906369,922356.737127391,2.30183427024925,35.5920520829927,0.996798176179424,0.3405352503131979,,2024-11-12 00:00:00,2023,2023,Aug,Aug
2012-01-01,2012-01-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,170893.267701003,186314.468340565,95.0092476456602,102.973492914251,389557.57943826896,2245664.8893827894,5.95087662414386,83.786939551206,0.963686983391458,0.200063367269518,,2024-11-12 00:00:00,2012,2012,Jan,Jan
2023-06-01,2023-06-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,407804.190997598,419744.233575898,227.72313445033,230.808615587539,408335.39155079,870204.2632533421,2.24329064016792,37.518764687683,0.9947608076723808,0.3293077984270679,,2024-11-12 00:00:00,2023,2023,Jun,Jun
2020-01-01,2020-01-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,297356.0,320591.0,152.0,160.0,289182.0,976978.0,3.378413564916426,58.0,0.9776404475590492,0.1940830184203913,,2024-11-12 14:08:32,2020,2020,Jan,Jan
2017-01-01,2017-01-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,247530.0,267719.0,136.0,143.0,348188.0,1368347.0,3.929899337064828,60.0,0.9757592107856576,0.197160286042182,,2024-11-12 14:08:32,2017,2017,Jan,Jan
2020-06-01,2020-06-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,311118.0,335762.0,164.0,177.0,587818.0,1259252.0,2.142248367487538,39.0,0.9870473330110494,0.2702956848593171,,2024-11-12 14:08:32,2020,2020,Jun,Jun
2015-02-01,2015-02-28,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,215136.0,248905.0,117.0,131.0,325058.0,1689448.0,5.197372403568413,77.0,0.9705624620053326,0.1808615817608761,,2024-11-12 14:08:32,2015,2015,Feb,Feb
2016-02-01,2016-02-29,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,227632.0,262238.0,125.0,138.0,353178.0,1586330.0,4.491583169355358,69.0,0.9736316134950076,0.1963756381105976,,2024-11-12 14:08:32,2016,2016,Feb,Feb
2014-09-01,2014-09-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,220101.0,232180.0,121.0,126.0,456949.0,2033908.0,4.451055139196373,57.0,0.97295861354064,0.1849487350059457,,2024-11-12 14:08:32,2014,2014,Sep,Sep
2021-02-01,2021-02-28,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,351391.0,413204.0,153.0,181.0,10416.0,26842.0,2.5770051727343195,36.0,0.9769849095202756,0.3083207758461478,,2024-11-12 14:08:32,2021,2021,Feb,Feb
2023-06-01,2023-06-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,407548.146147039,419340.057153455,225.770505379792,230.641916632715,416718.203368091,897074.8420969188,2.26318872908569,36.7574100576887,0.99592044492405,0.329389196875958,,2024-11-12 00:00:00,2023,2023,Jun,Jun
2014-08-01,2014-08-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,191136.435271771,202027.05182318296,162.479677884052,171.664657582073,52909.5170344632,215665.226731984,4.02328797870637,56.098316507177,0.97070747051464,0.163224576491977,,2024-11-12 00:00:00,2014,2014,Aug,Aug
2014-09-01,2014-09-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,203499.947506627,211700.692057108,128.785151248288,132.858097716939,36402.8069589411,139792.255727709,3.86243259077493,49.978482607026,0.977122048790502,0.199781293257773,,2024-11-12 00:00:00,2014,2014,Sep,Sep
2022-08-01,2022-08-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,321788.22918020893,343555.703002995,289.208947195366,306.122734165297,53184.35522565409,126019.906068657,2.5556947699925,34.0174260110526,0.9939194692322328,0.309338977165072,,2024-11-12 00:00:00,2022,2022,Aug,Aug
2019-10-01,2019-10-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,295553.65807078494,307554.891897388,159.741030617594,164.243073603077,511699.697947074,1479932.33875537,2.88242552950901,44.142294825214094,0.984242516812222,0.232224364469986,,2024-11-12 00:00:00,2019,2019,Oct,Oct
2012-11-01,2012-11-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,158673.873961832,166568.752736622,134.454158280178,141.640897899272,50770.826047694,212278.69608713896,4.30438217396637,72.8397308088951,0.9692357796716708,0.2103023728945309,,2024-11-12 00:00:00,2012,2012,Nov,Nov
2023-04-01,2023-04-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,326934.83283857,353470.922230052,290.212718028654,310.766342769791,46260.849627914096,120184.959301839,2.670897479426829,38.7129897921187,0.987714241482841,0.2662556060158309,,2024-11-12 00:00:00,2023,2023,Apr,Apr
2020-06-01,2020-06-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,300410.449853002,327728.570066601,160.966987449278,175.315098749589,467514.093847418,1162383.26522765,2.51644656177284,46.284401307569695,0.9802132108486727,0.231283797398218,,2024-11-12 00:00:00,2020,2020,Jun,Jun
2021-08-01,2021-08-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,394678.851229556,399850.5365884511,200.154194495688,203.49747512898,452818.581578378,604778.985020133,1.38525583575637,20.73546689770309,1.01748398977674,0.513150648136106,,2024-11-12 00:00:00,2021,2021,Aug,Aug
2020-10-01,2020-10-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,343381.0,398283.0,152.0,171.0,13290.0,37088.0,2.7906325425319607,27.0,0.9798208952812985,0.3347312241194706,,2024-11-12 14:08:32,2020,2020,Oct,Oct
2012-04-01,2012-04-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,166534.0,176603.0,109.0,114.0,32344.0,157790.0,4.878359050446296,70.0,0.96972777240867,0.1928271321825164,,2024-11-12 14:08:32,2012,2012,Apr,Apr
2017-11-01,2017-11-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,245857.0,253891.0,211.0,215.0,56237.0,152899.0,2.718808967129311,41.0,0.9810088877793004,0.209378524772193,,2024-11-12 14:08:32,2017,2017,Nov,Nov
2021-05-01,2021-05-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,333660.0,331610.0,203.0,203.0,64096.0,72668.0,1.1337400231118993,15.0,1.0187871596951288,0.5324148126461187,,2024-11-12 14:08:32,2021,2021,May,May
2021-11-01,2021-11-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,383906.0,375417.0,211.0,209.0,591426.0,801822.0,1.3557447757561916,23.0,1.0063487887984868,0.44379935821062,,2024-11-12 14:08:32,2021,2021,Nov,Nov
2023-12-01,2023-12-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,417893.0,406069.0,217.0,218.0,275906.0,721882.0,2.6164039191175528,44.0,0.985943194144493,0.258222225769278,,2024-11-12 14:08:32,2023,2023,Dec,Dec
2013-11-01,2013-11-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,208127.0,206235.0,115.0,115.0,380192.0,1862561.0,4.898999546002393,64.0,0.9720447170983956,0.2018666801875064,,2024-11-12 14:08:32,2013,2013,Nov,Nov
2023-06-01,2023-06-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,373280.0,373766.0,229.0,230.0,52751.0,88952.0,1.68623587046401,26.0,1.0059428425993564,0.4172706918105101,,2024-11-12 14:08:32,2023,2023,Jun,Jun
2015-04-01,2015-04-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,229790.0,245689.0,110.0,117.0,9265.0,51751.0,5.58536292529184,63.0,0.9590125496379912,0.2295447030436832,,2024-11-12 14:08:32,2015,2015,Apr,Apr
2013-12-01,2013-12-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,211767.0,196728.0,115.0,111.0,395238.0,1645972.0,4.16450893191204,68.0,0.9709423089137266,0.1919014985528902,,2024-11-12 14:08:32,2013,2013,Dec,Dec
2018-07-01,2018-07-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,287605.0,291099.0,155.0,157.0,598869.0,1607632.0,2.684443267858427,33.0,0.9879585198002468,0.2798881310522313,,2024-11-12 14:08:32,2018,2018,Jul,Jul
2013-01-01,2013-01-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,163202.0,174937.0,106.0,112.0,25224.0,120361.0,4.771549224951671,67.0,0.9734110056664248,0.2188806935647953,,2024-11-12 14:08:32,2013,2013,Jan,Jan
2013-08-01,2013-08-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,204588.0,201792.0,97.0,95.0,10378.0,57454.0,5.535858711206416,57.0,0.9619535790120598,0.2546306817296218,,2024-11-12 14:08:32,2013,2013,Aug,Aug
2016-10-01,2016-10-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,223456.0,233411.0,191.0,199.0,56028.0,181902.0,3.246613070335566,46.0,0.9771456632524076,0.1898229865638418,,2024-11-12 14:08:32,2016,2016,Oct,Oct
2019-05-01,2019-05-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,308259.0,331132.0,154.0,160.0,497950.0,1304842.0,2.6204284955816908,38.0,0.9865389045422254,0.26428499237325,,2024-11-12 14:08:32,2019,2019,May,May
2012-10-01,2012-10-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,184707.0,190998.0,103.0,106.0,420456.0,1940044.0,4.614138320497609,73.0,0.9695911960125624,0.2094942227188406,,2024-11-12 14:08:32,2012,2012,Oct,Oct
2017-07-01,2017-07-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,277048.0,294893.0,133.0,139.0,10834.0,41769.0,3.855289877901906,38.0,0.9721039480042144,0.2855880721903157,,2024-11-12 14:08:32,2017,2017,Jul,Jul
2021-02-01,2021-02-28,30,national,11,1400,f,National,U.S.,US,Townhouse,13,306094.0,326505.0,187.0,200.0,46443.0,68119.0,1.4667317787518803,31.0,0.9989830999656052,0.3584178269454111,,2024-11-12 14:08:32,2021,2021,Feb,Feb
2020-06-01,2020-06-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,282997.0,295488.0,171.0,179.0,54224.0,113870.0,2.0999949478226765,37.0,0.9905780501050168,0.2737780368586866,,2024-11-12 14:08:32,2020,2020,Jun,Jun
2018-01-01,2018-01-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,236424.0,255379.0,203.0,219.0,42310.0,140851.0,3.3290040403555885,48.0,0.977922008738999,0.1863797950642849,,2024-11-12 14:08:32,2018,2018,Jan,Jan
2024-05-01,2024-05-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,361878.0,368728.0,313.0,326.0,56119.0,173098.0,3.084469316618676,38.0,0.9919891842480536,0.298806925255967,,2024-11-12 14:08:32,2024,2024,May,May
2013-09-01,2013-09-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,209932.0,219166.0,115.0,120.0,443431.0,1991363.0,4.490800162308573,58.0,0.9756749994043926,0.220879357374761,,2024-11-12 14:08:32,2013,2013,Sep,Sep
2019-11-01,2019-11-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,269305.0,267558.0,165.0,165.0,45868.0,124288.0,2.7097027503291526,42.0,0.9860101609115643,0.2279666638749933,,2024-11-12 14:08:32,2019,2019,Nov,Nov
2016-04-01,2016-04-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,252155.0,284250.0,127.0,137.0,402844.0,1406698.0,3.491918387812865,51.0,0.98182135014605,0.2488192398214303,,2024-11-12 14:08:32,2016,2016,Apr,Apr
2017-09-01,2017-09-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,276764.0,310831.0,131.0,144.0,10889.0,41753.0,3.834421231993275,39.0,0.9698194809029204,0.264885885161613,,2024-11-12 14:08:32,2017,2017,Sep,Sep
2018-01-01,2018-01-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,264221.0,287593.0,145.0,154.0,350523.0,1240988.0,3.54038497195036,54.0,0.9786974801195296,0.2099163508488416,,2024-11-12 14:08:32,2018,2018,Jan,Jan
2023-04-01,2023-04-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,408756.0,432962.0,225.0,233.0,408786.0,910770.0,2.2279836477894768,37.0,0.995315570009535,0.3350331816627014,,2024-11-12 14:08:32,2023,2023,Apr,Apr
2014-06-01,2014-06-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,236352.0,245886.0,118.0,122.0,420482.0,1618514.0,3.849181994777496,49.0,0.9779307685620964,0.2183683616925158,,2024-11-12 14:08:32,2014,2014,Jun,Jun
2021-07-01,2021-07-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,385636.0,379715.0,208.0,205.0,677478.0,975428.0,1.439791906460265,15.0,1.022702385684355,0.5550606889150901,,2024-11-12 14:08:32,2021,2021,Jul,Jul
2022-03-01,2022-03-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,419745.0,450281.0,187.0,195.0,13223.0,27377.0,2.0702968508919213,31.0,0.996415644383955,0.4143564443928058,,2024-11-12 14:08:32,2022,2022,Mar,Mar
2015-09-01,2015-09-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,202541.0,224148.0,174.0,188.0,60715.0,208346.0,3.431492380384877,49.0,0.9743562965798296,0.1761255590312679,,2024-11-12 14:08:32,2015,2015,Sep,Sep
